2.6 0.0 110671.17515562131
2.7 0.0 81576.53640203079
2.8000000000000003 0.0 58797.71047500526
2.9000000000000004 0.0 41723.24576969686
3.0000000000000004 0.0 29244.43404741851
3.1000000000000005 0.0 20276.80406949912
3.2000000000000006 0.0 13912.473121138191
3.3000000000000007 0.0 9441.35775659106
3.400000000000001 0.0 6328.526639601932
3.500000000000001 0.0 4180.005339396757
3.600000000000001 0.0 2710.0949409464192
3.700000000000001 0.0 1714.0636420504052
3.800000000000001 0.0 1046.5460165551121
3.9000000000000012 0.0 605.0693910810878
4.000000000000002 0.0 317.860085826851
4.100000000000001 0.0 134.9764889027938
4.200000000000001 0.0 21.915063059623208
4.300000000000002 0.0 -44.99485715541596
4.400000000000002 0.0 -81.83712436675705
4.500000000000002 0.0 -99.45890571771088
4.600000000000001 0.0 -105.10724643836511
4.700000000000002 0.0 -103.57280648577216
4.8000000000000025 0.0 -97.97999749480368
4.900000000000002 0.0 -90.33051279175197
5.0 0.0 -81.8757145998461
5.2 0.0 -65.25080868641453
5.4 0.0 -50.95968371279014
5.6000000000000005 0.0 -39.56623991143715
5.800000000000001 0.0 -30.770167977607343
6.000000000000001 0.0 -24.067589476999274
6.200000000000001 0.0 -18.981420696491114
6.400000000000001 0.0 -15.120938364816539
6.600000000000001 0.0 -12.17802761175335
6.800000000000002 0.0 -9.905061997415032
7.000000000000002 0.0 -8.088679944648902
7.200000000000002 0.0 -6.602004623346147
7.400000000000002 0.0 -5.4255321992968675
7.600000000000002 0.0 -4.509951154432201
7.8000000000000025 0.0 -3.781564819291816
8.000000000000004 0.0 -3.189382455275336
8.200000000000003 0.0 -2.7023475740861613
8.400000000000002 0.0 -2.2995994891061855
8.600000000000003 0.0 -1.9684046719703474
8.800000000000004 0.0 -1.6896061674742668
9.000000000000004 0.0 -1.456392301406595
9.200000000000003 0.0 -1.260457886473887
9.400000000000004 0.0 -1.0950735099868325
9.600000000000005 0.0 -0.9548213415655482
9.800000000000004 0.0 -0.8353745351996622
10.000000000000004 0.0 -0.7332221571232367
10.200000000000005 0.0 -0.6455160928453552
10.400000000000006 0.0 -0.5699705025108415
10.600000000000005 0.0 -0.5046485512139043
10.800000000000004 0.0 -0.4480106304072251
11.000000000000005 0.0 -0.3987387549386767
11.200000000000006 0.0 -0.35576750178734073
11.400000000000006 0.0 -0.3181870920343499
11.600000000000005 0.0 -0.28522780894491007
11.800000000000006 0.0 -0.25624123964007595
2.6 11.25 96938.60196768583
2.7 11.25 71317.46511185383
